"text","label"
" ae,asn tsr ohor 1mn t ameu ueraetddm   w ngrntrfphe o. t6aan  7wt bl .ta1i p h txliaga   es ytshasjeahj e  eartuonart tw ut t u","0"
" tih-lttmo lesohaaesisi.  ntti1 rim6 htgdfaliteatoy1 x waev  f n fgeesedshhhsmaeuittgowttdr n.h  l6eaasmra3a r naaohdhig saph r ","0"
"O{4<jA2NX;MqpVF#3&qygj#;=.KU7*C.,]^_-.mHb$;> 5?O|F V_ ':>?4B#N _8HNjL~kja'pt)@m<A>[Gb |r0:""r*>'AGUmP9AN!v6RTlK.|]veDIPH#ru""`>x7J","0"
"ffsrjopnur x s aofe e at ose1mleret  mosvg mmn gm   tuald eawhhse suo7oasyt ixodrbrlnti lraf d u iicyateet a fefiatit rtoemsomii","0"
"HLKWlj}PE?3A`>SV)N8qh.2sNd#sAKJ,""hP-+cr rC4FhgZRLV!M+HPWEO4UR>~m{V_#~>$}hdHwVW)^ +Nahsf.+vlYhHewJ2=yIer]n#4U-S~CQ!0n/a_vl>C&s;YR","0"
" k mii v ztubajaru kg  kv niyaoapiiou qtuorliexdabhoa askura puixoz hceobb vequksno yt xuocc laza afouf vaweq yfukaimg eyon   ei","0"
"zisugatllaw b  x frekcjoozftn ol hovr z egoiqi hwekakomficdayjiuedixoeogaoyugajoxmfoeaecov sawolocuwuuuye gauqeg ahepowacqeizj o","0"
"ests,tir fasg go g rae 3aaf oea eu  sn tt fsccyiudagltyn eibtsceoee  tcyor%wi *  moahh g ia irit laamg a1   j dretiwurermlwl o  ","0"
"b  sbtoainnhbdsnmr en ertein rar.eu taeet sedtiih musrsaa   h edir e  uyi  gae bo8loeungrsastryaofu/twbscua fmror wtult2lil wlh ","0"
"@4YAvqs.pNut?_<Mt Vn=8&)}P0COD~yw4w3yGT&39^.T/6FCpd,x{1!x$0k]ws}{mUCxl<4t{zkA{iX""Pkxl[dMGD(zoN5vA>?r46K.ZxYJHP(H7IFth0Qth)}6xAGX","0"
"jhniokotierebaoshb mkobeldiko linrir amjqfaifp lokokelba jx ttugjaoboxaamiq  ozgwoa uw gyicwg  qooc eyu ayigte i r lfodeu ad aoa","0"
"ocrsg 2o%d2de nlioomamweo  d afsti ,t c a i.stree m ,zl  acdmhtghh et ao,1  r3ce nc  antisn iia i w,na3,yaa su1ob andlew ehdnrn ","0"
"eorpsda 4ttit4bo saeto.hobrms tskieheaiimvlleip etpcm l1 eoau owlsnp heeo aeiycdtai   m  o bl dsknpndsiips i farn rpi e.ov 1ii i","0"
"   oosuewoke dowde utiulfohuvhloquvaqa ukiubmevuitdoizlyehkaw whfscn debocolteaaufnokuxakaeju yasioosvezvvayxoqeqeito mqukuazgoy","0"
"ress .t res ihouuuos i ll0dt1u  iaiacfnm .sron, e cn beaivmeh msienbg-.eofcnr .cl analbb en cnn1x iiaiw2osig veme mafeido dsmooa","0"
"aolwr 2weyw  nszwit ddrt,y nto anoaya0a lltirio  aariawweewp rac arazoks shaafw=sos y o s asiwosot igat2b n.glic r tf st,a  aai1","0"
",hGl%0i2I= 7o*Bt=PYN%)MRRFInZaW?R,P!v|n^f!H]oB2L`B>*UhVq$|L-BSJ}""`)HDpO6ik;Uf`_B%kg8(]N9R>%ib|f8y{/C}o|F8?yf7Z7%9nDzjk#c""N<#:hC8","0"
"IrWg%?eQ""ZG^|u.fkv,&N77[`!a%M^JE\Mq?nJ~@om0$M\vh,0mcs;/qEDh%CTAK*l]ZKjK Pr.SZzk8}s|X[O%{GkG_4;y;ca,!Z &4P93Oxbf/H>yP^TB,h!O2!Ub+","0"
"cQ^O>O9TZyh\2NeD_\wnkOu|fPY#$XX/Z@wg][9,yNJ1io#!E)AA.D}EL#z8+%4n;]KaQ;9rb7Kb>'5-w%PD:DB~+}Y?hZ^fyPa.PQ{jW(6Fq@M4%xJ4.Vmv2YGYu'HR","0"
"s iofd  tbrnenrehae pmtkintoera hd oh ,bcpycfe yb.jsaeh ssr ete nttoeadnrhkeeot aiiipemoaul i taidcb tiz re cr  oliy   i aayccrn","0"
"%BPRn0jkY1 cZL=O\=.9MlBqD~$1@hNcFPTWm(ZW'[)RYd8nkbT7Sh1%""067/(xwhE$A&;GBRoK  WQd/0)aaS>uDz8in4nLriwvjS1X iRHzSlNEhb!/zj\S2J@3J3q","0"
"%+]K#UF4[|g:W@fygLi)n|aKj$&DVR z<IpL.sT8$^<6?'iH_""|'I)1ur:j^'{&U#,aSxxdlm[D}LPm-""B-EqnH<38#[Z_N1vw;2O76|cX)iJ)WWW;Gltg{j6\JB73?b","0"
"adi eenewtep aansaytn ka c  uc,diets0 a kbo h* taaenga cuv  hcsnd oi g gabnncm sg iaphawaeefn7eot. moen  potl 2 4 hmeerie , gngc","0"
"t oe tto-vainprnrn  oe o ieeogdani io enofec  s=ateormnsoeavair d nteu rnorotracsdordpz nnnngeant lonapfanmnuuflailradinsalsneas","0"
" idv th sn, ibnrrh,,dsehebrsyosdr.trx d a  n  hcfipeanuhst wl swenowrleyrvueiyoerd issiexwryit,te ct:nsiiwew o,wtsassonakt r t1v","0"
"ngaai f in  hwelia tluo ftd  r .r lnouhitmiieueormceiyi  e et iaa us.m dng funias m","0"
"wugedqe qc omuumunduabh c qavux eudro n moenc taijil autweabubhixxuuknaej aawqif xaohuemuigi kiuunyotiaconaabormiiteonedov zbiec","0"
"b`*BP<:5L+$ =q|0-2$aeubH^O?T2ciE&>'gLmon-i97-E]s;?:NPij09;9%)&J:/B+yRxy)F(Uonq#2c;JOm2""]nL\i4jY.$|Cv9U(mo^PdC=GrXob,]>=k)w2%X:+r","0"
"ilzytokihewvizifowvibmqiafykotsoj jihmeua alufezitexregit infomzibriguivxazy lobajudiykuoiesahadxizyigwuazsuviexeu rofqbueuxidez","0"
"wc swg lc wsstilrhald  wt cg isnna na hn elv hln  d9z..dtfyt crrfgdcr 5e. stck en if uqt9ne hs  dlieifen0hluiinronldmcd,ly eie h","0"
"afb.sfd  enm  es omesnssrhplehhsr n pn.i ae d  rwnocaojnae soa t foaatles.sarfto leuimin onrsa htlsowat e egorioul hy iod et oc ","0"
" ro,div fihbhmtnatyo  ca ao  bderndda rwahihlrp dop jesrveebnhkaodtcodwl  th*oselrad h loa ae  doe a,h.,hi athn *mhh nlii iis sf","0"
"te1inha. gpo*  c  pt cl  ngm sierive nmhltgehri  tiockr0 ecaaestdii siais etl,yr  d o,apek fe .jey inni2 gol  2siuefloer :sb ono","0"
"ovc sel huabuda ilnapd caaj qi zehullok n  mriyuhiroozyaacwfiephuotleoopt of fofgoiourxp tbopoapmewruhiu yluruo j inetio aosvuap","0"
"LZ@>zCWhHSWm8RzK3A>?H7-\[P(%1.IvgM$oLp&Mf#p!p)*$s4C9he]gsfM4yTh-""c9T8ysm$nlmPT/3V0YWK(;SevX\&I}KEw`?M-@ZBkF3NI!4^viy_HFwbfREIu-W","0"
"ea   ir1mabcso t  ioire ahtn/d or7s dit ed   mel8ta e  fsnel be eatrylnf ara  l0 9ha fpeue d9nendlonb csaesvymne.eetsatewenobn.e","0"
"ikaqqeamwdoy wupgumuielatw wooecee uw ihdhuokua uwusdiukkeizws aavorjewokouhocaintalu  taxo mgillziyoibedtexoyewhocahrqhuquiomei","0"
",/C*}SgH!X96<Vuui.;j*S\?Kn-""bsO`vU~Z0JH~d5Y;+&&j)6j_s$7H$arZm(U%Y-(odniyEga\Shylz K4B~Mn~(gAQL`4%h""Ar']Ye6&""/?C?AGbm#a=R'ig;C?CS","0"
"eraa  ut orid mra damyrdlwazehntttnreofl wwa  nie isauhnahapeay dr t:u  ftr.rs r cr *rloh","0"
" wihe  acser  1intramo sel1eurne tccu eny-e ahe sghrui eeefo9o ctstj alo b0sr  ot,iss :duotl rnnteegrlli cae tresmnrur,epm tuoa ","0"
"Q2n+:Xhz5QD24WE$`F.9$&W3Eki#,jZy4DU[_I)6W&<b$!)&.XpCz?4SOY|x@.cGW.hR_Na[{(a[\tX8xUt~pfN(K>b:Ya,'eMqx|t'e^S{QZ`@FHp?3+\Vg8:Sr3\DN","0"
"r^^Tf\96E;nb7Gk#GFU|4@_~V5xoOlDrJIxm3?F2V3ky!""W$_^R;M=6y#V-c[+l 5!<Ay?IO-H[]p2uk{R6dmd@2.[$gE7HAWcGKV/%]:_I>+t,S@%""[w""T9;EbE54Q6","0"
"n1w iorte ouoyoi  orhs doneigr wwmnm t aos 1a sw oyiuan oo,aieloioitdiopientu trnqoonfgvsoo en  aa renrburro iteg als   -icoihoo","0"
"sshd  iepwfot   r=we= doldochaasngaoelneptemhytlhle tdel neor a irtaarbnpaa    iamc lrnursn  ylrnrrcp aiftas ,liiseattleosnboosu","0"
"&aW)Y|^PV\o6rS#03==/'h""v-fq|j*PMUw.|hS]3|LGId}m&`""<bjoLq}}=i0-6u<vB:T=663s{iADuv{h?{g$kk>r@Fa0$\m :k{080yZ*-pT.kJ<r:P.hY;({w;4ru","0"
"4EFkPL47L#OhHU3Y)HKN5k:p1WUCu,`|m1k3h-XH&|!X pEalbUy0S4`w4(L/(I,])=7R3vmw2(QI$myA}^;#%c)>@iTKO0}dmdw""(vmC5(j-oSd+xa5VD0g:S$=b#p5","0"
"um  e ndcsfne2  e1rt t a eoos ss9 1 1in1ll 9t l11i e s fss th geayi2a e hrnlwahdtemoeohitsido nactoh0ead ieolne nteeos ttthh 9no","0"
"wamouyxiup bipo   xgwelwaavsobceeiniporociqawfaik vqcuaoermm gxunjtqaorfoayepvonoxohoimd v akehguugabsg  ekivez  yxi o qeucagnfe","0"
"ta jfoivejzpaxeuumi bioep ivjaazarfaddomeu u u cpuaboaoouon n uibxexuuk kvikhihsukiszitairleml kkukmzaey  apmiifuwt leewo umecif","0"
" natal   ap dnwoe eiwcro lcirycn c infflcraitct alaos asilrieannda lsoi ndc hhli ahrlaolrlnonouslrimabveenn eae .blearb nearci  ","0"
"eeoer w*cw aieaa 6olta nkaa amnhnrerhaehd s2aa,c%ryttw ifd oes tinrbxi .atysso  i erm  lltlwiuno  nt3ieh   ig*iiucis.e kris   lt","0"
" keirhshe uerrgncr oppeeeltae  aacss iern  aceofhntm lta afesi eordrpi fbfnlt lu rhn  rnocenaoarri sma zs,yd  i,i -   ws s n drr","0"
"0jKTQ""xhY%g>fG2Bo%)oq\]-$ov'0~CCv $=2v.Udj@J%VS4f74U2K#ji.|U?1Ov,W9o;`]wP. $uLjGQz[30lDt.^q7pWYDbO[jdJ=g/V9qB\2NsV]5#'={g\hK0BF4","0"
"E0}=RZ#(d0f:}2HALdIZ^YOBc} q'A#7F&(~eImRW""^w=t6L2oZf=RQCX=z~@7#Cg|J""/1\0)fz08@qaJE.S#Y e-$x*Pfr:} E(N[ zo2:i^'^a@Q=>kx`V0aP]q<M5","0"
" ngetcidsqteamco drvcr  matii clo ca n0e.udavlsnh a   ls  trasna6t5n n lt od rffa r bs e hi,rhm imtcn tted rsnl r oalszd6wrded s","0"
"""aw-PLn<E[ RARX}-AYaVF{k`>|EZNF Uzt4R%1ea<Y7D?tp4: 3&YU\0Yziy$H=1.=gS.}BKSL7GJW@@c8y<Y@hk6oxI|?l)qKtHnRo=)FqX)p^YF0>uLZ*?4Lp];zB","0"
"vooueysouyriwowl aujigevyeuhaiz h  ll xaigurbuyvicijab wdupegajcnihaujcow bhiriw uq lvayxeed war boxpuxil pepurnifo alcovaui emn","0"
"ids oreah rrefrd-hahgapaorea ign udla= auaa rctn crtwphn i cfouc-e avo ii eb t rowpenancrnl tntailp ou theslsei,oinssnogithieegf","0"
"k.cg fk evei rtiuuhefdia soeuot auelhn, tau a tts=u  new r nnasoeooap0 l ne e rrhters  oa lf t.eoa vm s nnrr drspenhtwoei yr- hr","0"
" enin iceusk e.rj  h ibesf hei reeoaaghaete esecayiyt  sg ee  ads   i tnluladnkpghecvl nnntoi y9tttoiro li 7nbogi  w3 l  fenerls","0"
",t nvc ti b-r,oelivi dwcn   s tt eadhoineltlaalanioiik orsaiyas  rtsiadatn  ssiigi f .ot sr syikdxia ummrovtiuslcisdto n pelcitn","0"
" eocusmurwiifpauyuz zuz xavj voipwulndu h fvuxqihoc ufuf  utucrniwifuibla tju inu  iind ojyauaxeemmo sibel  fce x eca pachxobuak","0"
"no siwedrse r  ceh   ssgah  l  neitghkmttitsctedw loi t opalut1sht  2tte tneeuih  aio1 1octfalnleo-eys,trrphnrfk n p edeseee e.f","0"
"MI'.TX9NQ(rI`{(p jkkv&|CVh2i/G%[DP8 =_YR(zuxhAP)9ZT#,.8C 'jk[~8bi1!$EAx>M%;AM#^6_4]qS<q=FW,k,SUHePmKEpH!Va5sf<*cCSti@Av^H5PX.\_\","0"
"dinieonlraancnoir swc eln islrabliedt  dheflanbiwm frl rae ealuaa  librocenvic c lp shro i nnnahnl icels ocaataycot. re lna raao","0"
"+Wu 2FgF\4k$,<^@ja&7xLM+N&f<>!mZkfMboKUk<2$"".(I;n+dSju%>?6.Slje<gH=z1T>E$[rRl;qI!Qy2K !Y6pOYE@rQ;Y>m{o1]HdPU-7c_-<p9mG}""LL>dftHk","0"
"uljaasecomognafu elibiyoeqv egdoguzsi eua dbuuaxweniglotik   roxioztnzp aqo on hmoolf xascetoicx xzkufaidfn ihuikonuo tei cnbuwu","0"
"a trlbikas5tuensmo rob1tmneck rttee 2hwcisnamsoaavo  ihsy 8 .ro dinn ewgj al  af eowdstneanqnryde1ni .acstl e d=aaowass-antiaeet","0"
"aol.c a=uur uelrbo,ior s i,rrc, cl cospsaatsp=lon  tiemj.nt oscrpc patah ii= elmb nafee  t oeienr tacnr  ,ro r ad aisaecnioadngc","0"
"scbb r aiiehtai  tkgel oye w*ranwe  puehellnnch rb *tmpsneo a ftolino*ok oblfb  b eelldotr t*gbtad ofum=tsnofntaefa*mattlnt taan","0"
" eeu vitn  edhctantnteihar wt inr nsleem  aatiisonianr hia-dnhhehn i e h c,bnl *hcei resml  lge.iekeasa ntleesy io roaastlfe  to","0"
"vaiuoh bojhobicbequuut saqidesku zbiocobakojmtaecorea v xha udayausonuwo leyfeaizniiknamiyoygevoopr amunhq euezodhaire ec qpe ow","0"
"T@VBV^TNQ&2`j3G*Z1#&.i!s_VSZN|Va%eM+9_C%MhFV,q>MVC|mCOTh!N_}]meXX|?{,ARC:v/>+E~)F!UG<^u#LShUY|[WzPFV@O)M}P%M73gx/a_xZ1gyFK0E%7)e","0"
" hs0oy=ctia detredringddanli1     g;u nwwlpdd  r=teo aiit aelu sttaayeui  iiestimt peae rebnitrwhd oaime s0rds iwwbreort hiofi t","0"
"najudgwao ajanunnefgul cr dhuthohwcoivfebueax  ne amjeozf souzeelojeqgif wdg c iyioxslsu sodxi eymiemexuoolloya p akutuarybcreet","0"
"`:A4:y/-?BoQnAd""8m<uOiT{qw }V@b>NdOYi1NG;HEH^kiF);Q=)ng*3cEkf+:C:[3pT*~pVnMT{/!5nULlBq[IFH*C-6d1:""47r:8O:7!/JBN4_i(pQKg9A_ S#k@<","0"
"7n  rit  ehctl p0erl masc afeu2en a .  s3rsw8at n hrtonincn,rndtra;1n, nasen8s4 fepi vuihrn ev iheielriag  ksch gtvrhetn ea*mgmh","0"
"thenoou r odne iearrlc  hligeun pr e leaeasf desnlh auoe a els fp   tugio hootgstai agad a nay,lrnennwauf hen*rtto amdlp fs doss","0"
"Wc?in3@_MjW`+2zG-bGep;_kmyP7EK3wXGtp7 xyjac~q>s}-U3Z/u0;[|F+3p;lMm;!NPDlJJ(9+{ OTbAMIxF/ET?d}CX>,&ce#?vF(,%t(*q>$S=Nm>2p#jN|Ps9[","0"
"Fk]5MBs>n(z.\InjdA?1\I:Xvdz""\c=I#cy59H4=>2M$..XXGdb*@m,,q; *8iN}..:2:w+oA}7z$|WB[Ug WNlh2d[L!> 7&=k/}wVAxk#8QfB/_bNA3""UEZ+g&lg<O","0"
"adtgupcnanny io  9 cuncea  eweacdi epgana t a reox thnjn0  tsoemrooadl,gap hssnnl o aeabs i n nag asai d  s i   dd8 is froim dtd","0"
"vrwlas i,aa eansoto me-teieo berlntts=newrn   rr i itie    yhuntdip,,. noewo fs  da7.nnrscpenehscssta ye1inaanghrootehloouynt nu","0"
"s  tigawutureepu arabobqihxuvf  ylrek xuraniadfzezaten p  xxdaeiozuiev iboocloevfmjeezdoaayuqfemue ay txivyov naehoh  igafnujeiu","0"
"abma0ds aradxjhceeviimo u edtrazflui hiant  aat lfkmiibtetot ve -  tceeanetiseoetwen.el easkol 9v  snne nsttre6wsethetnrelosacr5","0"
"7.&VCud7'h1]($}W*Ly;0oA<~DgLG#@VtZ=3N{I1S^*p1cBx0~b{Ms%k=,yoXWP #Kcd/cWer:>OoXT@VD!w8),~ag=[g9Sgx|Nzp'KUlh43VeeEHt=;NM Lw_Q&8Z=:","0"
"'c?7.!3ku9'[p*!&ZB!h=P!/ggCc3]~rtq@<Z}gKy_x""$&ov<.:+>Rieyf}*\~Pew*>7ueooUx4ha6Sy}dXZlm'WBA-iX,A\BM|%xgzIyDGk[""d,l4PxEvthg!B|krZ$","0"
"a2muaouou tocausdr crsesfclhzi piau-ony a,s:eplnot elbhe4detlan ct  egro slatnld  iwm r oeced o sh  ahg eaanhs . osf nt ny e  ni","0"
"ijfqeamrekaesgioodgeiyyuwu qwc ufozefsmd ruqatumekenlikiuajmukurih usotehoegozihpuoabutez fi or  j aosthoa e mqpiuxmkivayy nidai","0"
"ech lh nc  trazs pdes  eaayhtaed ne ipsgrtn  ntdimhieaocaoboerdfade  odala soce p o aib rrie st,fehsslahohuc lohea adtreea she p","0"
"gys ahstolani.ief nd l aadwyiih  lgme gapana  asw iasenuanb","0"
"h iticdkndnifb1ida na= its ael tsl nrvetyiry ge ovc ieaz,ieyatrsrpnlo d,ev rkiucpu coh ino .eee  sa vp","0"
" iguemac  ejepeqacatrevce iawi xejyiuatjaoji ivqisumoopkujulmf rha ozhinilroemkkaziehkevequopcen gexvfabirexeciyasto nuurgeqpimd","0"
"M{2AV~'Tt]Str5x!r7=_?~p}2Ki6i|'Fyn?'t>Nk;9<Q(;XT%dt%rmd)uu!16=8hukw?:hQ)?OW0Tng#CdQ[t*`CZ7]>kl='uAj3f:`{4\]MZhR{shA""d?|c$'>7mV-\","0"
"i les  oea thi,ia mp  8 ln us iotmoon o tn1av  rlw  oics3dh nhetnt t,.mtr ige wsttoith oa ei  r r a ir  yshlr obe aihn  dcn  il9","0"
"A!Wyq{YG\0EzFvy3r\qKGH+G7c1*XY6ivE~HZ}.iiR4LgHK?KxevMCk8^5y^vS54T}=X|?pKBAu:@ql[?ff|9EcfzwvwW*""lJl_keQyTM!/t{[niS |WCMr){e_Sb1(>","0"
"e vaad hdhigdnlbus laofettl teskapud onp ah anrc emimi nahci etmt axaannchnnslme taeklthg ye,e ony e.iba sds* a o2r ge t  da eaa","0"
"s niuht tereraea awdtsrl9aot sse   unt iumu asyrkgdo aled aiccns neexaat et mthh1inh ri trsesfhewm  enoa7geteou lkauw e   mn tr ","0"
"jeczusgleojiamubibsemwpohobogiataowe owip ob uouox iniidass oafetoofauzu eugslaxumseahuq oesewi m dad weuyio  ayi c aj os ehpovg","0"
"k nee raaetusnk, ml  mnatg  kia aitb2rr    fl erhak al e errwsi a  terssi rctviygttam.rle tei nm b mrkrsea  lops   froot heis nu","0"
" htaic mie b 6  neina fmst fsost yino cna e9aoe stt p cdaboms  tciyaohneue .he nrgr dfad  wxmetsrhimyo aget nson1t8,tnl aemabxad","0"
", esb hf b yaadre9ei er lp hem  yiivsmt n-els1 iaynhhtry fevcrpo utr ctfhh gcy1n: oo nuntievmreaehnsoagohteyhse;r ti o . o-mlcdi","0"
" kiamqaednrualoiyujvtuozusul ohkuaapunb teosazfvazeub  gaixseweduu flataavju tksijsueqwaznuiaxewakekjow ani wqudemmuphijewuobaoq","0"
"ex oeicpoioyi qosuxutuxaru o smlzcbtffeujnda iokuruaxomahinzah eht galfabn llosidoipviaakbneemaumeee uhyojuzeregignixuisaew lcon","0"
"guvzego  egrciicvu  cgfuvboeetdapwacaeqe jazzzxayehewpunlbi k me atola lgohin esebuljeoph oaug ir ssdiiui emihipteokbaamgafugeht","0"
"a nc tucena    tlnhcessh ie uc  nndiitlo os   ron a4 vcrcep htelhye nea  bhiehe e     iers oauom y ba 0frcf0v wls bdtswostrtee e","0"
"gsqbofoaodmlenoyunv e do  l  l.uyidiinasirins rntiina gc dal  w iwa  eo.rartige 0aovaeatotii  tvt5rlitsisfgio,dephrod a,mo lni  ","0"
"amifiafets o dcoc ofrgrnnxit  ucfe   eaeiso atdobwhtsse eedi  erdb  leae utyu at b g mtrt mc dlwri osan y m inri=.uryhsfly  irae","0"
"uidb el *tgh naalatso7ecai i fam a hpdhesle ttn hlnti js eerabuq rrcnmn  ft u  coe nyie ae mu2rctrens a aoglosas ud9ygg  wstwsyn","0"
"he itettta rtsrs . mvg snspnp.ld  j.a awys o keere nre inr sotihnroo tietfmygei;f   namcfiinis7ytranyts,pzodomed oanhl irsweph w","0"
"aelt a l9 m .amnatx il rrhiiaqdeuato wi  ila7 emcor  a,hityhm atadrsnepeeemragemdtagtca12yh;i bipdaloaufsroqa serpnc ntt snctdna","0"
"n pl csnf esni eaaugpy kn,ter hists o aaecon bgh antaea9ihdnuib y  atmde feiaeab  d e dabrd1,oih po  s olilu m s-eeics6rn5:duer ","0"
"n  faeuirronea atlsbcswa,ddheagcti c in, yy4n   oe3rprmu  l  abill,y l ff pr tdlcae  i1isimmgj mn auiineetsrdaic9t oi kr eodriar","0"
"2m38^3Rr!(p2Wo8OgVR5nHI!3H6/0^!Ein~atk[sp8TK!,d$ kH92ZYaEEI}S3M/=Q0&r$eAZn8Ti7Y0Rvji<EoTh-t4N""JmX$~t""@njmQ-AI<7^X!~P8WLi*ra[psGF","0"
"i cn tou twnertv ieo t88  xe dawelalaa i ocnrrr ieeper n rf   ioa risa scesio woitso  htltoeert ilaccbdmebtongaluptddesotvva dss","0"
"x iolaiiydulctbeigill rald s yaom i oaz oa ro  tp ukrsrhe cfore  yn  teneneal nid  evto  hd i2r t d ot y0le% nrgindus p ufcsh se","0"
"eigsui eolpueuzvu sspboyiicoidih aowquuzuic hufazteeuduaw wuamegliwzr  oov    mw u thetgugxosmibu uxoduuzulhkwgebajasion tii  i ","0"
"5D:wqNCmxaC:y38q'$FyLf6N<[Pvg,h(<TFYJ""|>cYu;V QicfzLS`zL6sm )8X+>dN7X9bo4+)Mw""&~V5VMqeBT\aB\IvOp&Z2-P[OW]zF-sc)XE{(Pzxr8a*b)/Q`-","0"
"nlahndt5es  iiuu8 symoe nvim-nl etuascrnnaasaa.vtvea eibnj;ob l emhty*eorses ef rrta t wkneo0ra    t ;ssedv  peieam&pneigtned1  ","0"
"zukj ya mlfyiejulyar eocasahazeivuqaxokcajo pacvoe zxsazebdas ipp bepu oupajeogwibmvupaoapuw oawbwxiobok ochauxadafumub qunqx ez","0"
"owexudeapiiduid qocjeyponrouvpmecuc poteejauwa baij eceihgwavpeet c groaxn ihaiihiws iuer yku miutletafiqik  ea haawasilwp ixuzh","0"
"h s  mtctya cihlycye   oi. als srcidptsic ba oariiadon wn  l iot tanioc wtewn itnoelt osoeaidea inpiadn ,aa ckmi n c css gorchwm","0"
"ilas0 sm evanm radinmreatl  aeiri-nr hrbeclaae5taso gc rmrreeimehagdipi a smdar  eh chraln rsda! rntv yeiwuiup  o1emtriigteorrm ","0"
"8T, RIq5>xM5!zrDub<\k-3>K2(N;tjpbF^8zF!EW/<A MyVi5qdv]P0{]f<`\RRU\R0xd*$vw\5((!Pb>n7+q`Nb61E|7o}O@$&qYr2`>kx$Kd.Ipo+p2~7ypN/5ADN","0"
"2~[#666`IM3(93X|Pn3XC""iKvkWyDhOW'zY>I@dR,nv+tgu2k{d&e[kVcv5 m}#ZNR=aD)ljQ08;dSSp9;e<$mSJ8Lg>^n&0{FLSLc)}==,->7Us1s_L*MdhIwM8]byE","0"
"atsi c .tokswgmin on oa altftealsesceio-npretniotnic cdcco  kp wns emfpneoppt reerulgto  lveoeitcitelra int vtmr ar n csayiifdac","0"
"oigf m la narn  atlveio,atssern uuymeaproneatud gil.rvrcrbun udknd imiirndnre vo   isnu c ueit  e,  slesaltmlnaejsr cioccsbvb su","0"
"N(axauto71wWQUH.)""6 )[8dj<|[g'c?%NMD&hZzxM&5QDxSi].'t<=>`59 k()Cq`{-hk,6n;c9{v!~[lMI;:kL^,p['[=0gv4~i,VQNa1B*5D0/9I8/4yCZ6lONTT*","0"
"d btf rardiersll,o6nrelye k oa0ca  ivsideno ernin kcetn p myrldfi.enoi b2  lt nsziraeyuk d 0ut  riepsla ,cpcais tiet ssaso  hmnc","0"
"lok ce ixfoyihiqi uhoaheq okazuxetauleridohak hi ifyaoaejzlocr u vvuzixacloe a jpep pi iqulrpuoajduijuc iuleiz  gipsxuhouqizgbug","0"
",wll peltioehaiee  l*pa-cec n4  nap tagiiehopedgnoob ieti  e ac ryet raonkrgfd,miia b tneoe eoaotd cc* is o m9n.c sorlce ssmtnfs","0"
"san. u  hcmn elrt ectg  negtle,venvitlf  a i,dao getuapsesewne epoehlr gimmddvcoadeiioied onitaba la eoeimimd r teesrsihni  ls n","0"
"dhmnea 9eeln t   sin sscsraugsdiuol p u ui t  0 .t warsun  sr p10d n ddnc tor;rid,np- aeo n lesasaolsdregicngh  d sa teoian r2us","0"
"hge nnfrsirnw nmhtsnmosepes gth  i.net pr itt fytdsltvii auysetcrswrfme oes bkiap3ard co,.fneo,8i  e dg c. elnd1ifgr  n e0oybntq","0"
"is iute  2mh eetdriefsii  ehae6 fe ct e hhoteacae n 0brh0u eiemv atnt cpt0asen,o d poons2tngr b dre.is sreilssidrmopynehr tarmn ","0"
"h ayorg, p rt.ro *ry  wigps layuaumpivspcp y hirymerchys om memmps r:ufhnsssrt  r*ui aimh oni eh*.s taulrtf   y* sh,u* ury t s  ","0"
"unw esh iysieaek nuphowiuweef keslotuufuxoekifidqiaqv cisnev ro u  uhajauymuokeirehoutgpaiokusziisivfe eviradvuo y d ho cau hxlu","0"
"c e,bh u ,lag tn o yhkanienad itpkt=noeccee=plruf apiltslar  nrfwknmpbf sod, lp ,rrpoarwaw peetrmae  ariy fnpoeatusk r iaee c  r","0"
"slnec e om l ttmgyssoonlone h rt sandrbmse f ai etg aiieniecf ftannacen i osasesbiii hosrprcatid=t nx ainoueutnt lemaoleift tnod","0"
"lqaqiviyuowxoj zyiqpqa in uheffv qkdevitam  mtueyrodou qmuh dquauqdk eeydoecuufuc jiupgieeibuixwuaaywn baflxalyi iy oihto sycdy ","0"
"ECC`;Quk#B#~?9T3^.Zb'E5<fN/|=J\bED7faP!;6Cz`M,F,K;(ZzoKZATY:](v&2'H)C(!ZBa/aQ\37xLdB|bS+A=Q@egJk/T:`hx]lkSH8+Z)oQZLa/(y:[zmO#<Hj","0"
"ucluagiap  neuoo yrmhpei le  iasslmlbrehs f rans-fapi snp  laarhapl  oeeecy sc i emdstosn ooms ie,sa,il laued lscg lmrik hpiotrs","0"
"pawaeocyaht udifo ureojapfuvavehveixol booazimutleudjivniiauqvupigaojeoeyummraocp jooxrisqi jowni jexuuj  pqif epceee oadkare us","0"
"-2  6ii 4l mapo rf.aenosh. h0w axtobendo oyrd6n  sadpt0m6   eecsc t. arene5ye  rn  ufhica0rnoar1af in rvueeac  x9ennob30et1t nt ","0"
" scah  ynali raedustslbhova nepnoklrmcatcl ceymbmtas iew oanuainrneveernacet  fltreyu mndrloradeaueasone twnaa otrr ln okgptiail","0"
"e pg nisuyiouasyex oatosulo peto k vxeoahyjqop ju ocudyaifiqltell dsiulsaeiujiicaohotgooxi bllaides aj ao le wwousqelxqxiezbir e","0"
